Id,Label,type,date,season,formats,medium,location,coverage,logo,teamsize,NodeType
nationals-spain-2007,Nationals Spain 2007,Nationals - Spain,"August 25-26, 2007",,Standard;Booster Draft,Tabletop,Spain,,,1,Event
nationals-switzerland-2007,Nationals Switzerland 2007,Nationals - Switzerland,"August 25-26, 2007",,Standard;Booster Draft,Tabletop,"Lausanne, Switzerland",,,1,Event
nationals-taiwan-2007,Nationals Taiwan 2007,Nationals - Taiwan,"August 25-26, 2007",,Standard;Booster Draft,Tabletop,"Taipei, Taiwan",,,1,Event
nationals-israel-2007,Nationals Israel 2007,Nationals - Israel,"August 22-23, 2007",,Standard;Booster Draft,Tabletop,"Tel Aviv, Israel",,,1,Event
eternal-championships-vintage-2007,Vintage Championships 2007,Eternal Championships - Vintage,"August 18, 2007",2007,Vintage,Tabletop,"Indianapolis, Indiana, United States",https://web.archive.org/web/20070909200143/http://www.wizards.com/default.asp?x=mtgcom/daily/bd295a,,1,Event
nationals-argentina-2007,Nationals Argentina 2007,Nationals - Argentina,"August 18-19, 2007",,Standard;Booster Draft,Tabletop,"Buenos Aires, Argentina",https://web.archive.org/web/20100820065112/http://themagictutor.com/nacional2007/,,1,Event
nationals-austria-2007,Nationals Austria 2007,Nationals - Austria,"August 18-19, 2007",,Standard;Booster Draft,Tabletop,"Graz, Austria",,,1,Event
nationals-china-2007,Nationals China 2007,Nationals - China,"August 18-19, 2007",,Standard;Booster Draft,Tabletop,"Beijing, China",,,1,Event
nationals-estonia-2007,Nationals Estonia 2007,Nationals - Estonia,"August 18-19, 2007",,unknown,Tabletop,"Talinn, Estonia",https://web.archive.org/web/20110723193614/http://www.maagia.net/ubbthreads/showflat.php?Cat=&Board=UBB2&Number=53381&page=0&view=collapsed&sb=5&o=&fpart=all&vc=1,,1,Event
nationals-philippines-2007,Nationals Philippines 2007,Nationals - Philippines,"August 18-19, 2007",,Standard;Booster Draft,Tabletop,"Quezon City, Philippines",,,1,Event
eternal-championships-legacy-2007,Legacy Championships 2007,Eternal Championships - Legacy,"August 17, 2007",2007,Legacy,Tabletop,"Indianapolis, Indiana, United States",https://web.archive.org/web/20070909200143/http://www.wizards.com/default.asp?x=mtgcom/daily/bd295a,,1,Event
nationals-latvia-2007,Nationals Latvia 2007,Nationals - Latvia,"August 12, 2007",,Standard;Draft (?),Tabletop,"Riga, Latvia",,,1,Event
nationals-uruguay-2007,Nationals Uruguay 2007,Nationals - Uruguay,"August 12, 2007",,Standard;Booster Draft,Tabletop,"Montevideo, Uruguay",https://web.archive.org/web/20110708054338/http://nacional-uruguayo-magic-2007.blogspot.com/,,1,Event
nationals-hong-kong-2007,Nationals Hong Kong and Macau 2007,Nationals - Hong Kong,"August 11-12, 2007",,Standard;Booster Draft,Tabletop,"Wanchai, Hong Kong",,,1,Event
nationals-south-africa-2007,Nationals South Africa 2007,Nationals - South Africa,"August 11-12, 2007",,Standard;Booster Draft,Tabletop,"Johannesburg, South Africa",https://magic.wizards.com/en/articles/archive/week-was/gen-con-winners-roundtable-2007-08-24,,1,Event
nationals-new-zealand-2007,Nationals New Zealand 2007,Nationals - New Zealand,"August 10-11, 2007",,Standard;Booster Draft,Tabletop,"Auckland, New Zealand",https://web.archive.org/web/20110724193028/http://www.gameplayer.co.nz/831a1.page,,1,Event
nationals-ireland-2007,Nationals Ireland and Northern Ireland 2007,Nationals - Ireland,"August 4-5, 2007",,Standard;Booster Draft,Tabletop,"Carlow, Ireland",,,1,Event
nationals-luxembourg-2007,Nationals Luxembourg 2007,Nationals - Luxembourg,"August 4, 2007",,Standard;Draft (?),Tabletop,"Stassen, Luxembourg",,,1,Event
magic-scholarship-series-2007,Magic Scholarship Series 2007,Junior Super Series,"July 28-29, 2007",,Standard,Tabletop,"Baltimore, Maryland, United States",https://web.archive.org/web/20150914200308/http://archive.wizards.com/Magic/Magazine/Events.aspx?x=mtgevent/usnat07/mscstandfin,,1,Event
nationals-south-korea-2007,Nationals South Korea 2007,Nationals - South Korea,"July 28-29, 2007",,Standard;Booster Draft,Tabletop,"Seoul, South Korea",,,1,Event
nationals-great-britain-2007,Nationals Great Britain 2007,Nationals - United Kingdom,"July 27-29, 2007",2008,Standard;Booster Draft,Tabletop,"Birmingham, United Kingdom",https://magic.wizards.com/en/events/coverage/gbnat07,,1,Event
nationals-united-states-2007,Nationals United States 2007,Nationals - United States,"July 26-29, 2007",,Standard;Booster Draft,Tabletop,"Baltimore, Maryland, United States",https://magic.wizards.com/en/events/coverage/usnat07,,1,Event
nationals-italy-2007,Nationals Italy 2007,Nationals - Italy,"July 21-22, 2007",,Standard;Booster Draft,Tabletop,"Rimini, Italy",https://magic.wizards.com/it/events/coverage/itnat07,,1,Event
nationals-mexico-2007,Nationals Mexico 2007,Nationals - Mexico,"July 21-22, 2007",,Standard;Booster Draft,Tabletop,"Juarez, Mexico",https://web.archive.org/web/20080919185851/http://necrotower.com/nacional2007/top8decks.htm,,1,Event
nationals-australia-2007,Nationals Australia 2007,Nationals - Australia,"July 20-22, 2007",,Standard;Booster Draft,Tabletop,"Canberra, Australia",https://magic.wizards.com/en/events/coverage/aus08,,1,Event
nationals-finland-2007,Nationals Finland 2007,Nationals - Finland,"July 14-15, 2007",,Standard;Booster Draft,Tabletop,"Espoo, Finland",,,1,Event
nationals-france-2007,Nationals France 2007,Nationals - France,"July 14-15, 2007",,Standard;Booster Draft,Tabletop,"Tours, France",https://magic.wizards.com/fr/events/coverage/franat07,,1,Event
pro-tour-san-diego--team--2007,Pro Tour San Diego (Team),Pro Tour,"June 29-July 1, 2007",,Two-Headed Giant Draft,Tabletop,"San Diego, California, United States",https://web.archive.org/web/20070812093202/http://www.wizards.com/default.asp?x=mtgevent/ptsdg07/welcome,,2,Event
grand-prix-montreal-2007,Grand Prix Montreal 2007,Grand Prix,"June 23-24, 2007",2007,Block Constructed,Tabletop,"Montreal, Canada",https://magic.wizards.com/en/events/coverage/gpmont07,,1,Event
grand-prix-columbus-2007,Grand Prix Columbus 2007,Grand Prix,"May 19-20, 2007",2007,Legacy,Tabletop,"Columbus, Ohio, United States",https://magic.wizards.com/en/events/coverage/gpcol07,,1,Event
grand-prix-strasbourg-2007,Grand Prix Strasbourg 2007,Grand Prix,"May 19-20, 2007",2007,Block Constructed,Tabletop,"Strasbourg, France",http://web.archive.org/web/20070619100250/http://www.wizards.com/default.asp?x=mtgevent/gpstra07/welcome,,1,Event
grand-prix-stockholm-2007,Grand Prix Stockholm 2007,Grand Prix,"May 5-6, 2007",2007,Sealed Deck;Booster Draft,Tabletop,"Stockholm, Sweden",https://magic.wizards.com/en/events/coverage/gpsto07,,1,Event
nationals-russia-2007,Nationals Russia 2007,Nationals - Russia,"April 27-28, 2007",,Standard;Booster Draft,Tabletop,Russia,,,1,Event
pro-tour-yokohama-2007,Pro Tour Yokohama,Pro Tour,"April 20-22, 2007",,Block Constructed,Tabletop,"Yokohama, Japan",http://web.archive.org/web/20070504202232/http://www.wizards.com/default.asp?x=mtgevent/ptyok07/welcome,,1,Event
grand-prix-massachusetts-2007,Grand Prix Massachusetts 2007,Grand Prix,"March 31-April 1, 2007",2007,Two-Headed Giant Sealed;Two-Headed Giant Booster Draft,Tabletop,"Fitchburg, Massachusetts, United States",https://magic.wizards.com/en/events/coverage/gpmass07,,2,Event
grand-prix-kyoto-2007,Grand Prix Kyoto 2007,Grand Prix,"March 17-18, 2007",2007,Standard,Tabletop,"Kyoto, Japan",https://magic.wizards.com/en/events/coverage/gpkyo07,,1,Event
grand-prix-amsterdam-2007,Grand Prix Amsterdam 2007,Grand Prix,"March 10-11, 2007",2007,Two-Headed Giant Sealed;Two-Headed Giant Booster Draft,Tabletop,"Amsterdam, Netherlands",https://magic.wizards.com/en/events/coverage/gpams07,,2,Event
grand-prix-singapore-2007,Grand Prix Singapore 2007,Grand Prix,"March 3-4, 2007",2007,Extended,Tabletop,,https://magic.wizards.com/en/events/coverage/gpsin07,,1,Event
grand-prix-dallas-2007,Grand Prix Dallas 2007,Grand Prix,"February 24-25, 2007",2007,Extended,Tabletop,"Dallas, Texas, United States",https://magic.wizards.com/en/events/coverage/gpdal07,,1,Event
pro-tour-geneva-2007,Pro Tour Geneva,Pro Tour,"February 9-11, 2007",,Draft,Tabletop,"Geneva, Switzerland",https://web.archive.org/web/20070826102156/http://www.wizards.com/default.asp?x=mtgevent/ptgen07/welcome,,1,Event
nationals-ecuador-2007,Nationals Ecuador 2007,Nationals - Ecuador,"January 1-September 30, 2007",,unknown,Tabletop,Ecuador,,,1,Event
nationals-greece-2007,Nationals Greece 2007,Nationals - Greece,"January 1-September 30, 2007",,Standard;Booster Draft,Tabletop,Greece,,,1,Event
nationals-indonesia-2007,Nationals Indonesia 2007,Nationals - Indonesia,"January 1-August 31, 2007",,unknown,Tabletop,Indonesia,,,1,Event
nationals-malaysia-2007,Nationals Malaysia 2007,Nationals - Malaysia,"January 1-September 30, 2007",,Standard;Booster Draft,Tabletop,Malaysia,,,1,Event
nationals-portugal-2007,Nationals Portugal 2007,Nationals - Portugal,"January 1-September 30, 2007",,Standard;Booster Draft,Tabletop,Portugal,,,1,Event
world-championships-2006,2006 World Championships,Pro Tour,"November 29-December 3, 2006",,Standard;Draft;Extended,Tabletop,"Paris, France",http://web.archive.org/web/20061221045655/http://www.wizards.com/default.asp?x=mtgevent/worlds06/welcome,,1,Event
world-championships-teams-2006,2006 World Championships - Team Competition,World Championships,"November 29-December 3, 2006",,Team Rochester,Tabletop,"Yokohama, Japan",http://web.archive.org/web/20061221045655/http://www.wizards.com/default.asp?x=mtgevent/worlds06/welcome,,3,Event
grand-prix-yamagata-2006,Grand Prix Yamagata 2006,Grand Prix,"November 18-19, 2006",,Sealed Deck;Booster Draft,Tabletop,"Yamagata, Japan",https://magic.wizards.com/en/events/coverage/gpyam06,,1,Event
grand-prix-new-jersey-2006,Grand Prix New Jersey 2006,Grand Prix,"November 11-12, 2006",,Sealed Deck;Booster Draft,Tabletop,"Toms River, New Jersey, United States",https://magic.wizards.com/en/events/coverage/gpnj06,,1,Event
pro-tour-kobe-2006,Pro Tour Kobe,Pro Tour,"October 20-22, 2006",,Draft,Tabletop,"Kobe, Japan",https://web.archive.org/web/20070124062801/http://www.wizards.com/default.asp?x=mtgevent/ptkob06/welcome,,1,Event
grand-prix-athens-2006,Grand Prix Athens 2006,Grand Prix,"October 14-15, 2006",,Sealed Deck;Booster Draft,Tabletop,"Athens, Greece",https://magic.wizards.com/en/events/coverage/gpath06,,1,Event
grand-prix-sydney-2006,Grand Prix Sydney 2006,Grand Prix,"October 7-8, 2006",,Sealed Deck;Booster Draft,Tabletop,"Sydney, Australia",https://magic.wizards.com/en/events/coverage/gpsyd06,,1,Event
nationals-netherlands-2006,Nationals Netherlands 2006,Nationals - Netherlands,"September 9-10, 2006",,Standard;Booster Draft,Tabletop,Netherlands,https://magic.wizards.com/en/events/coverage/nethnat06,,1,Event
nationals-spain-2006,Nationals Spain 2006,Nationals - Spain,"September 9-10, 2006",,Standard;Booster Draft,Tabletop,Spain,https://magic.wizards.com/en/events/coverage/spanat06,,1,Event
grand-prix-phoenix-2006,Grand Prix Phoenix 2006,Grand Prix,"September 2-3, 2006",,Sealed Deck;Booster Draft,Tabletop,"Phoenix, Arizona, United States",https://magic.wizards.com/en/events/coverage/gppho06,,1,Event
nationals-czech-republic-2006,Nationals Czech Republic 2006,Nationals - Czech Republic,"September 2-3, 2006",,Standard;Booster Draft,Tabletop,"Prague, Czech Republic",,,1,Event
nationals-slovakia-2006,Nationals Slovakia 2006,Nationals - Slovakia,"August 26-27, 2006",,Standard;Booster Draft,Tabletop,"Banska Bystrica, Slovakia",,,1,Event
nationals-japan-2006,Nationals Japan 2006,Nationals - Japan,"August 25-27, 2006",,Standard;Booster Draft,Tabletop,"Tokyo, Japan",https://magic.wizards.com/en/events/coverage/jpnat06,,1,Event
grand-prix-hiroshima-2006,Grand Prix Hiroshima 2006,Grand Prix,"August 19-20, 2006",,Sealed Deck;Booster Draft,Tabletop,"Hiroshima, Japan",https://magic.wizards.com/en/events/coverage/hiroshima06,,1,Event
nationals-argentina-2006,Nationals Argentina 2006,Nationals - Argentina,"August 19-20, 2006",,Standard;Booster Draft,Tabletop,Argentina,https://web.archive.org/web/20081204041859/http://www.themagictutor.com/nacional2006/,,1,Event
eternal-championships-vintage-2006,Vintage Championships 2006,Eternal Championships - Vintage,"August 12, 2006",2006,Vintage,Tabletop,"Indianapolis, Indiana, United States",https://web.archive.org/web/20070104140021/http://www.wizards.com/default.asp?x=mtgevent/vintage06/welcome,,1,Event
eternal-championships-legacy-2006,Legacy Championships 2006,Eternal Championships - Legacy,"August 11, 2006",2006,Legacy,Tabletop,"Indianapolis, Indiana, United States",https://web.archive.org/web/20060831232506/http://www.wizards.com/default.asp?x=mtgevent/legacy06/welcome,,1,Event
nationals-germany-2006,Nationals Germany 2006,Nationals - Germany,"August 11-13, 2006",,Standard;Booster Draft,Tabletop,"Aschaffenburg, Germany",https://magic.wizards.com/en/events/coverage/gernat06,,1,Event
nationals-norway-2006,Nationals Norway 2006,Nationals - Norway,"August 11-12, 2006",,Standard;Booster Draft,Tabletop,"Oslo, Norway",https://docs.google.com/document/d/1H69zXV8mFKHXmyoXwLH4Qv83diQCZ4Ml9GZ-WrF2HEk/pub,,1,Event
nationals-finland-2006,Nationals Finland 2006,Nationals - Finland,"August 5-6, 2006",,Standard;Booster Draft,Tabletop,Finland,,,1,Event
nationals-canada-2006,Nationals Canada 2006,Nationals - Canada,"August 4-6, 2006",,Standard;Booster Draft,Tabletop,"Ottawa, Canada",https://magic.wizards.com/en/events/coverage/natcan08,,1,Event
junior-super-series-2006,Junior Super Series 2006,Junior Super Series,"July 29-30, 2006",,Standard,Tabletop,"Atlanta, Georgia, United States",https://magic.wizards.com/en/articles/archive/event-coverage/jss-championship-round-magic-weekend-2006-2006-07-30,,1,Event
nationals-england-2006,Nationals England 2006,Nationals - United Kingdom,"July 29-30, 2006",,Standard;Booster Draft,Tabletop,United Kingdom,https://magic.wizards.com/en/events/coverage/uknat07,,1,Event
nationals-italy-2006,Nationals Italy 2006,Nationals - Italy,"July 29-30, 2006",,Standard;Booster Draft,Tabletop,Italy,https://magic.wizards.com/en/events/coverage/itnat06,,1,Event
nationals-united-states-2006,Nationals United States 2006,Nationals - United States,"July 28-30, 2006",,Standard;Booster Draft,Tabletop,"Atlanta, Georgia, United States",https://magic.wizards.com/en/events/coverage/usnat06,,1,Event
grand-prix-malmo-2006,Grand Prix Malmo 2006,Grand Prix,"July 22-23, 2006",,Sealed Deck;Booster Draft,Tabletop,"Malmö, Sweden",https://magic.wizards.com/en/events/coverage/gpmal06,,1,Event
grand-prix-st--louis-2006,Grand Prix St. Louis 2006,Grand Prix,"July 22-23, 2006",,Sealed Deck;Booster Draft,Tabletop,"St. Louis, Missouri, United States",https://magic.wizards.com/en/events/coverage/gpstl06,,1,Event
nationals-france-2006,Nationals France 2006,Nationals - France,"July 22-23, 2006",,Standard;Booster Draft,Tabletop,"Marne-la-Vallée, France",https://magic.wizards.com/events/coverage/frnat06,,1,Event
grand-prix-toulouse-2006,Grand Prix Toulouse 2006,Grand Prix,"June 24-25, 2006",,Sealed Deck;Booster Draft,Tabletop,"Toulouse, France",https://magic.wizards.com/en/events/coverage/tou06,,1,Event
nationals-australia-2006,Nationals Australia 2006,Nationals - Australia,"June 22-23, 2006",,Standard;Booster Draft,Tabletop,"Canberra, Australia",https://magic.wizards.com/en/events/coverage/ausnat08,,1,Event
pro-tour-charleston--team--2006,Pro Tour Charleston (Team),Pro Tour,"June 16-18, 2006",,Team Block Constructed,Tabletop,"Charleston, South Carolina, United States",https://web.archive.org/web/20060821220913/http://www.wizards.com/default.asp?x=mtgevent/ptcha06/welcome,,3,Event
grand-prix-kuala-lumpur-2006,Grand Prix Kuala Lumpur 2006,Grand Prix,"June 3-4, 2006",,Sealed Deck;Booster Draft,Tabletop,"Kuala Lumpur, Malaysia",https://magic.wizards.com/en/events/coverage/gpkl06,,1,Event
grand-prix-toronto-2006,Grand Prix Toronto 2006,Grand Prix,"June 3-4, 2006",,Sealed Deck;Booster Draft,Tabletop,"Toronto, Canada",https://magic.wizards.com/en/events/coverage/gptor06,,1,Event
grand-prix-turin-2006,Grand Prix Torino 2006,Grand Prix,"June 3-4, 2006",,Sealed Deck;Booster Draft,Tabletop,"Torino, Italy",https://magic.wizards.com/en/events/coverage/gptorino06,,1,Event
invitational-los-angeles-2006,Magic Invitational 2006,Invitational,"May 10-12, 2006",,Duplicate Sealed;Auction of the Geniuses;Draft;Block Party;Decadent Sealed,Magic Online,"Los Angeles, California, United States",http://magic.wizards.com/en/events/coverage/mi06,,1,Event
pro-tour-prague-2006,Pro Tour Prague,Pro Tour,"May 5-7, 2006",,Draft,Tabletop,"Prague, Czech Republic",https://web.archive.org/web/20060616164032/http://www.wizards.com/default.asp?x=mtgevent/ptpra06/welcome,,1,Event
nationals-malaysia-2006,Nationals Malaysia 2006,Nationals - Malaysia,"April 20-21, 2006",,Standard;Booster Draft,Tabletop,Malaysia,,,1,Event
grand-prix-barcelona-2006,Grand Prix Barcelona 2006,Grand Prix,"April 8-9, 2006",,Sealed Deck;Booster Draft,Tabletop,"Barcelona, Spain",https://magic.wizards.com/en/events/coverage/gpbar06,,1,Event
grand-prix-hamamatsu-2006,Grand Prix Hamamatsu 2006,Grand Prix,"April 8-9, 2006",,Team Standard,Tabletop,"Hamamatsu, Japan",https://magic.wizards.com/en/events/coverage/gpham05,,3,Event
grand-prix-cardiff-2006,Grand Prix Cardiff 2006,Grand Prix,"March 25-26, 2006",,Sealed Deck;Booster Draft,Tabletop,"Cardiff, Wales",https://magic.wizards.com/en/events/coverage/gpcar06,,1,Event
grand-prix-madison-2006,Grand Prix Madison 2006,Grand Prix,"March 25-26, 2006",,Team Standard,Tabletop,"Madison, Wisconsin, United States",https://magic.wizards.com/en/events/coverage/gpmadi06,,3,Event
grand-prix-manila-2006,Grand Prix Manila 2006,Grand Prix,"March 18-19, 2006",,Sealed Deck;Booster Draft,Tabletop,"Manila, Philippines",https://magic.wizards.com/en/events/coverage/gpman06,,1,Event
pro-tour-honolulu-2006,Pro Tour Honolulu,Pro Tour,"March 3-5, 2006",,Standard,Tabletop,"Honolulu, Hawaii, United States",http://web.archive.org/web/20060314145200/http://www.wizards.com/default.asp?x=mtgevent/pthon06/welcome,,1,Event
